message_id,po_number,item_number,supplier_id,direction,subject,body,sent_date,received_date,sentiment,extracted_commit_date,extracted_qty,source_system
MSG000000517,4500000170,00020,S100014,OUTBOUND,PO 4500000170 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-17,,negative,2026-03-30,8,OUTLOOK
MSG000000518,4500000170,00030,S100014,INBOUND,PO 4500000170 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-05-06 due to capacity constraints.,2026-05-18,2026-05-28,concerned,2026-05-06,41,OUTLOOK
MSG000000519,4500000170,00050,S100014,OUTBOUND,PO 4500000170 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-15,,urgent,2026-05-10,0,OUTLOOK
MSG000000520,4500000171,00010,S100011,OUTBOUND,PO 4500000171 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-14,,neutral,2026-06-19,29,GMAIL
MSG000000521,4500000171,00020,S100011,INBOUND,PO 4500000171 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,2026-05-25,positive,2026-08-26,11,OUTLOOK
MSG000000522,4500000172,00010,S100026,OUTBOUND,PO 4500000172 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,,negative,2026-07-28,22,GMAIL
MSG000000523,4500000173,00010,S100016,OUTBOUND,PO 4500000173 Item 00010 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-19,,concerned,2026-03-13,2586,REGRELLO
MSG000000524,4500000173,00030,S100016,OUTBOUND,PO 4500000173 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-04-06,0,PORTAL
MSG000000525,4500000173,00040,S100016,OUTBOUND,PO 4500000173 Item 00040 - Price Dispute,Supplier response received; details require buyer review.,2026-05-18,,concerned,2026-06-08,435,PORTAL
MSG000000526,4500000173,00050,S100016,INBOUND,PO 4500000173 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-18,2026-05-25,urgent,2026-03-16,52,GMAIL
MSG000000527,4500000173,00060,S100016,OUTBOUND,PO 4500000173 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-13,,urgent,2026-05-24,0,REGRELLO
MSG000000528,4500000173,00070,S100016,INBOUND,PO 4500000173 Item 00070 - Price Dispute,Supplier response received; details require buyer review.,2026-05-14,2026-05-22,negative,2026-04-23,19,OUTLOOK
MSG000000529,4500000174,00010,S100024,INBOUND,PO 4500000174 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-14,2026-05-13,neutral,2026-05-26,10,OUTLOOK
MSG000000530,4500000174,00020,S100024,OUTBOUND,PO 4500000174 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-04-26,0,OUTLOOK
MSG000000531,4500000174,00040,S100024,INBOUND,PO 4500000174 Item 00040 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-28,2026-05-19,negative,,879,GMAIL
MSG000000532,4500000174,00050,S100024,OUTBOUND,PO 4500000174 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-25,,negative,2026-06-04,1989,PORTAL
MSG000000533,4500000175,00010,S100012,INBOUND,PO 4500000175 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-09-13 due to capacity constraints.,2026-05-27,2026-05-18,concerned,2026-09-13,138,GMAIL
MSG000000534,4500000175,00020,S100012,OUTBOUND,PO 4500000175 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-20,,urgent,2026-08-04,0,OUTLOOK
MSG000000535,4500000176,00010,S100015,INBOUND,PO 4500000176 Item 00010 - Price Dispute,Supplier response received; details require buyer review.,2026-05-21,2026-05-13,concerned,2026-06-14,4,OUTLOOK
MSG000000536,4500000176,00020,S100015,INBOUND,PO 4500000176 Item 00020 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-19,2026-05-25,negative,,146,REGRELLO
MSG000000537,4500000176,00030,S100015,INBOUND,PO 4500000176 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-20,2026-05-28,positive,2026-04-07,44,OUTLOOK
MSG000000538,4500000177,00020,S100024,OUTBOUND,PO 4500000177 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-20,,positive,2026-03-15,405,GMAIL
MSG000000539,4500000178,00010,S100024,INBOUND,PO 4500000178 Item 00010 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-21,2026-05-20,neutral,2026-02-21,763,GMAIL
MSG000000540,4500000179,00010,S100025,INBOUND,PO 4500000179 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-27,2026-05-28,positive,2026-05-28,193,GMAIL
MSG000000541,4500000179,00020,S100025,OUTBOUND,PO 4500000179 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,,concerned,2026-05-08,359,REGRELLO
MSG000000542,4500000180,00010,S100016,OUTBOUND,PO 4500000180 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-25,,concerned,2026-05-07,246,OUTLOOK
MSG000000543,4500000180,00020,S100016,INBOUND,PO 4500000180 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-20,2026-05-24,positive,2026-05-07,25,GMAIL
MSG000000544,4500000180,00030,S100016,INBOUND,PO 4500000180 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-16,2026-05-20,neutral,2026-05-31,487,REGRELLO
MSG000000545,4500000180,00040,S100016,OUTBOUND,PO 4500000180 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-21,,concerned,2026-04-17,201,GMAIL
MSG000000546,4500000180,00050,S100016,OUTBOUND,PO 4500000180 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-13,,urgent,2026-05-04,0,GMAIL
MSG000000547,4500000181,00010,S100020,OUTBOUND,PO 4500000181 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-28,,urgent,2026-05-13,0,PORTAL
MSG000000548,4500000181,00020,S100020,OUTBOUND,PO 4500000181 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,,concerned,2026-07-14,9,REGRELLO
MSG000000549,4500000181,00040,S100020,INBOUND,PO 4500000181 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-17,2026-05-18,negative,2026-05-31,39,OUTLOOK
MSG000000550,4500000181,00060,S100020,INBOUND,PO 4500000181 Item 00060 - Promised Late,Supplier advised revised delivery date of 2026-06-21 due to capacity constraints.,2026-05-19,2026-05-25,concerned,2026-06-21,409,GMAIL
MSG000000551,4500000182,00020,S100032,OUTBOUND,PO 4500000182 Item 00020 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-22,,negative,2026-05-18,294,PORTAL
MSG000000552,4500000182,00040,S100032,OUTBOUND,PO 4500000182 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-19,,urgent,2026-05-09,0,PORTAL
MSG000000553,4500000182,00050,S100032,INBOUND,PO 4500000182 Item 00050 - Promised Late,Supplier advised revised delivery date of 2026-04-12 due to capacity constraints.,2026-05-14,2026-05-19,concerned,2026-04-12,173,OUTLOOK
MSG000000554,4500000182,00060,S100032,OUTBOUND,PO 4500000182 Item 00060 - Price Dispute,Supplier response received; details require buyer review.,2026-05-15,,concerned,2026-04-13,36,PORTAL
MSG000000555,4500000183,00010,S100008,INBOUND,PO 4500000183 Item 00010 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-18,2026-05-28,negative,,511,OUTLOOK
MSG000000556,4500000183,00030,S100008,INBOUND,PO 4500000183 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-05-12 due to capacity constraints.,2026-05-22,2026-05-21,concerned,2026-05-12,38,GMAIL
MSG000000557,4500000183,00040,S100008,OUTBOUND,PO 4500000183 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-14,,urgent,2026-06-02,0,OUTLOOK
MSG000000558,4500000185,00010,S100045,OUTBOUND,PO 4500000185 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-18,,neutral,2026-07-03,471,OUTLOOK
MSG000000559,4500000185,00020,S100045,INBOUND,PO 4500000185 Item 00020 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-14,2026-05-20,negative,,31,PORTAL
MSG000000560,4500000185,00030,S100045,INBOUND,PO 4500000185 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-27,2026-05-25,neutral,2026-06-20,14,PORTAL
MSG000000561,4500000185,00040,S100045,OUTBOUND,PO 4500000185 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-05-01,0,REGRELLO
MSG000000562,4500000185,00050,S100045,INBOUND,PO 4500000185 Item 00050 - Promised Late,Supplier advised revised delivery date of 2026-06-20 due to capacity constraints.,2026-05-20,2026-05-27,concerned,2026-06-20,1196,OUTLOOK
MSG000000563,4500000186,00010,S100021,INBOUND,PO 4500000186 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-28,2026-05-27,negative,2026-04-13,117,OUTLOOK
MSG000000564,4500000186,00020,S100021,INBOUND,PO 4500000186 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-27,2026-05-28,concerned,2026-06-22,17,OUTLOOK
MSG000000565,4500000186,00030,S100021,INBOUND,PO 4500000186 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-24,2026-05-17,concerned,2026-06-26,893,OUTLOOK
MSG000000566,4500000186,00040,S100021,OUTBOUND,PO 4500000186 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-18,,neutral,2026-05-18,3476,GMAIL
MSG000000567,4500000186,00050,S100021,OUTBOUND,PO 4500000186 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,,concerned,2026-05-09,293,OUTLOOK
MSG000000568,4500000186,00060,S100021,OUTBOUND,PO 4500000186 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-04-07,0,OUTLOOK
MSG000000569,4500000187,00010,S100035,INBOUND,PO 4500000187 Item 00010 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-17,2026-05-18,negative,,995,REGRELLO
MSG000000570,4500000187,00020,S100035,OUTBOUND,PO 4500000187 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-13,,urgent,2026-06-24,0,REGRELLO
MSG000000571,4500000187,00040,S100035,OUTBOUND,PO 4500000187 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-04-16,0,OUTLOOK
MSG000000572,4500000187,00050,S100035,OUTBOUND,PO 4500000187 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-18,,urgent,2026-06-14,0,GMAIL
MSG000000573,4500000187,00060,S100035,INBOUND,PO 4500000187 Item 00060 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-15,2026-05-26,positive,2026-07-04,313,GMAIL
MSG000000574,4500000187,00070,S100035,INBOUND,PO 4500000187 Item 00070 - Price Dispute,Supplier response received; details require buyer review.,2026-05-16,2026-05-21,positive,2026-05-20,1507,PORTAL
MSG000000575,4500000188,00010,S100015,OUTBOUND,PO 4500000188 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-20,,positive,2026-07-27,29,REGRELLO
MSG000000576,4500000188,00020,S100015,OUTBOUND,PO 4500000188 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-19,,negative,2026-06-06,91,PORTAL
MSG000000577,4500000188,00030,S100015,OUTBOUND,PO 4500000188 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-14,,urgent,2026-05-10,0,REGRELLO
MSG000000578,4500000189,00010,S100011,OUTBOUND,PO 4500000189 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-14,,neutral,2026-02-22,1204,PORTAL
MSG000000579,4500000189,00020,S100011,INBOUND,PO 4500000189 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-05-07 due to capacity constraints.,2026-05-23,2026-05-18,concerned,2026-05-07,93,REGRELLO
MSG000000580,4500000189,00030,S100011,OUTBOUND,PO 4500000189 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-04-28,0,REGRELLO
MSG000000581,4500000189,00050,S100011,INBOUND,PO 4500000189 Item 00050 - Promised Late,Supplier advised revised delivery date of 2026-03-28 due to capacity constraints.,2026-05-22,2026-05-20,concerned,2026-03-28,44,REGRELLO
MSG000000582,4500000190,00010,S100048,OUTBOUND,PO 4500000190 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-15,,urgent,2026-08-01,0,GMAIL
MSG000000583,4500000190,00020,S100048,INBOUND,PO 4500000190 Item 00020 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-28,2026-05-23,neutral,2026-06-11,841,PORTAL
MSG000000584,4500000190,00050,S100048,INBOUND,PO 4500000190 Item 00050 - Promised Late,Supplier advised revised delivery date of 2026-06-26 due to capacity constraints.,2026-05-13,2026-05-19,concerned,2026-06-26,1825,PORTAL
MSG000000585,4500000191,00020,S100011,OUTBOUND,PO 4500000191 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-05-24,0,OUTLOOK
MSG000000586,4500000191,00040,S100011,OUTBOUND,PO 4500000191 Item 00040 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-16,,neutral,2026-07-07,661,OUTLOOK
MSG000000587,4500000192,00010,S100031,INBOUND,PO 4500000192 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-04-02 due to capacity constraints.,2026-05-17,2026-05-25,concerned,2026-04-02,965,GMAIL
MSG000000588,4500000192,00020,S100031,INBOUND,PO 4500000192 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-24,2026-05-22,positive,2026-03-29,30,GMAIL
MSG000000589,4500000192,00030,S100031,OUTBOUND,PO 4500000192 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,,negative,2026-03-14,7,REGRELLO
MSG000000590,4500000192,00040,S100031,OUTBOUND,PO 4500000192 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-25,,concerned,2026-05-08,12,GMAIL
MSG000000591,4500000193,00020,S100043,INBOUND,PO 4500000193 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-22,2026-05-28,urgent,2026-08-05,461,GMAIL
MSG000000592,4500000194,00010,S100026,OUTBOUND,PO 4500000194 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-06-01,0,REGRELLO
MSG000000593,4500000195,00010,S100047,INBOUND,PO 4500000195 Item 00010 - Price Dispute,Supplier response received; details require buyer review.,2026-05-20,2026-05-23,concerned,2026-03-03,1414,GMAIL
MSG000000594,4500000196,00010,S100011,OUTBOUND,PO 4500000196 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-19,,urgent,2026-07-13,0,OUTLOOK
MSG000000595,4500000196,00020,S100011,OUTBOUND,PO 4500000196 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-14,,urgent,2026-07-14,0,OUTLOOK
MSG000000596,4500000197,00010,S100001,OUTBOUND,PO 4500000197 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-21,,urgent,2026-04-27,0,OUTLOOK
MSG000000597,4500000198,00010,S100031,OUTBOUND,PO 4500000198 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-25,,urgent,2026-06-21,0,REGRELLO
MSG000000598,4500000198,00020,S100031,OUTBOUND,PO 4500000198 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-06-20,0,PORTAL
MSG000000599,4500000198,00030,S100031,OUTBOUND,PO 4500000198 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-07-24,0,REGRELLO
MSG000000600,4500000198,00040,S100031,OUTBOUND,PO 4500000198 Item 00040 - Partial,Supplier response received; details require buyer review.,2026-05-15,,positive,2026-06-28,1258,OUTLOOK
MSG000000601,4500000199,00010,S100010,OUTBOUND,PO 4500000199 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-21,,urgent,2026-06-21,0,GMAIL
