po_number,item_number,material_id,material_description,plant,storage_location,order_qty,uom,net_price,price_unit,item_value,delivery_date,item_category,account_assignment_category,deletion_flag,delivery_completed_flag,invoice_receipt_flag,goods_receipt_flag
4500000147,00020,M500129,Label Set Lite-717,PHX1,REC1,2000,EA,34.84,1,69682.34,2026-04-06,STANDARD,K,N,Y,Y,Y
4500000147,00030,M500087,Gloves X-776,KCH1,0002,50,EA,3.47,1,173.29,2026-06-04,SUBCON,F,N,N,Y,Y
4500000147,00040,M500276,Harness B-124,KCH1,QI01,100,M,7.77,1,777.04,2026-06-04,STANDARD,,Y,N,Y,Y
4500000148,00010,M500212,Carton X-168,MTY1,0002,20,EA,9.59,1,191.89,2026-03-22,SUBCON,,N,N,Y,Y
4500000148,00020,M500289,Screw C-483,PHX1,0001,3000,EA,11.42,1,34261.84,2026-03-23,CONSIGNMENT,,N,Y,Y,Y
4500000148,00030,M500284,Washer C-209,MTY1,0001,2000,EA,8.41,1,16815.84,2026-03-15,CONSIGNMENT,F,N,N,Y,Y
4500000148,00040,M500244,Ribbon Cable B-554,PHX1,0002,20,M,1.50,1,30.05,2026-04-13,SUBCON,,N,Y,N,N
4500000148,00050,M500106,Signal Cable Pro-190,MTY1,0001,1000,EA,3.06,1,3056.10,2026-03-27,SUBCON,,N,N,Y,Y
4500000148,00060,M500289,Screw C-483,PHX1,0002,2000,EA,13.95,1,27904.43,2026-03-30,STANDARD,F,N,N,Y,Y
4500000149,00010,M500224,Cleaning Kit B-507,DAL1,0002,20,EA,4.38,1,87.57,2026-07-21,STANDARD,K,N,N,Y,Y
4500000150,00010,M500087,Gloves X-776,KCH1,0001,100,EA,3.94,1,394.06,2026-03-01,CONSIGNMENT,K,N,N,Y,Y
4500000150,00020,M500208,Connector B-433,AUS1,0002,2000,EA,14.12,1,28231.83,2026-03-17,CONSIGNMENT,K,N,N,Y,Y
4500000150,00030,M500090,Carton Pro-211,DAL1,QI01,2000,EA,3.25,1,6490.94,2026-03-30,CONSIGNMENT,,N,N,N,Y
4500000150,00040,M500088,Interface PCB B-613,AUS1,0001,1000,EA,6.54,1,6538.76,2026-03-10,SUBCON,F,N,N,Y,Y
4500000151,00010,M500244,Ribbon Cable B-554,KCH1,0001,100,M,1.17,1,117.21,2026-04-25,CONSIGNMENT,,N,N,Y,Y
4500000151,00020,M500100,Power Cable X-461,KCH1,0002,20,EA,11.64,1,232.88,2026-04-12,CONSIGNMENT,K,N,Y,Y,Y
4500000152,00010,M500038,Power Board Lite-502,KCH1,0001,500,EA,78.46,1,39231.71,2026-06-16,CONSIGNMENT,K,N,N,Y,Y
4500000152,00020,M500159,Nut B-469,PHX1,0002,1000,EA,2.75,1,2753.66,2026-06-11,CONSIGNMENT,F,N,Y,Y,Y
4500000152,00030,M500252,Power Board B-937,MTY1,0001,500,EA,7.31,1,3653.70,2026-05-22,SUBCON,,N,Y,Y,Y
4500000152,00040,M500187,Label Set X-316,AUS1,0002,1000,EA,2.00,1,2001.31,2026-05-18,STANDARD,K,N,Y,N,Y
4500000152,00050,M500205,Label Set Lite-350,AUS1,0001,100,EA,0.37,1,36.75,2026-05-26,CONSIGNMENT,,N,N,Y,Y
4500000153,00010,M500190,Label Set B-913,DAL1,0001,1000,EA,7.10,1,7098.57,2026-07-13,STANDARD,F,N,N,Y,Y
4500000154,00010,M500173,Memory Chip A-208,PHX1,QI01,500,EA,3.38,1,1690.72,2026-06-27,SUBCON,F,N,N,Y,Y
4500000154,00020,M500293,Sensor IC C-241,AUS1,0001,200,EA,1.23,1,246.28,2026-07-13,STANDARD,F,N,Y,Y,Y
4500000154,00030,M500218,Backplane A-346,KCH1,0001,20,EA,11.48,1,229.64,2026-07-04,STANDARD,,N,Y,Y,Y
4500000154,00040,M500239,Relay C-469,PHX1,0001,100,EA,1.10,1,110.01,2026-07-16,SUBCON,K,N,N,Y,Y
4500000154,00050,M500069,Sensor IC Pro-264,PHX1,0001,1000,EA,14.00,1,13995.50,2026-07-02,STANDARD,F,N,N,Y,Y
4500000154,00060,M500117,Label Set Pro-456,MTY1,0001,100,EA,24.93,1,2492.62,2026-06-01,STANDARD,F,N,N,Y,Y
4500000155,00010,M500149,Pallet Kit Lite-933,DAL1,0001,100,EA,12.40,1,1239.76,2026-07-15,STANDARD,F,N,N,Y,N
4500000155,00020,M500274,Nut Lite-590,PHX1,0001,750,EA,98.23,1,73676.12,2026-06-18,CONSIGNMENT,K,N,N,Y,Y
4500000156,00010,M500139,Fan Module A-595,DAL1,0001,150,EA,12.80,1,1920.61,2026-05-13,STANDARD,K,N,N,Y,Y
4500000157,00010,M500142,Control Board Lite-794,AUS1,0001,1000,EA,22.18,1,22179.76,2026-04-30,SUBCON,K,N,Y,N,Y
4500000157,00020,M500234,Fan Module X-105,AUS1,0001,200,EA,17.38,1,3475.72,2026-03-20,STANDARD,,N,N,Y,Y
4500000157,00030,M500215,Motor Assembly A-506,AUS1,0001,1000,EA,4.10,1,4095.48,2026-04-24,SUBCON,,N,N,Y,Y
4500000157,00040,M500109,Driver IC A-809,AUS1,0002,200,EA,2.03,1,406.69,2026-03-14,SUBCON,,N,N,Y,Y
4500000158,00010,M500193,Switch C-891,AUS1,0002,40,EA,17.21,1,688.24,2026-06-15,SUBCON,K,N,N,Y,Y
4500000158,00020,M500241,Heat Sink Pro-207,KCH1,REC1,750,EA,7.19,1,5389.04,2026-06-06,SUBCON,F,N,N,Y,Y
4500000159,00010,M500184,Bracket Lite-940,KCH1,0001,60,EA,22.12,1,1327.40,2026-06-27,CONSIGNMENT,F,N,N,Y,Y
4500000159,00020,M500239,Relay C-469,KCH1,0001,40,EA,1.07,1,42.80,2026-08-03,STANDARD,K,N,N,Y,Y
4500000159,00030,M500056,Power Board A-492,DAL1,BLK1,100,EA,27.22,1,2721.72,2026-07-31,SUBCON,,Y,N,Y,Y
4500000160,00010,M500094,Sensor IC C-678,AUS1,REC1,3000,EA,24.56,1,73679.34,2026-06-24,SUBCON,K,N,N,Y,Y
4500000160,00020,M500057,Sensor IC C-737,KCH1,0002,20,EA,1.35,1,26.92,2026-07-21,SUBCON,K,N,N,Y,Y
4500000161,00010,M500085,Power Cable Pro-678,MTY1,BLK1,1000,M,9.87,1,9871.68,2026-06-17,STANDARD,F,N,N,Y,N
4500000161,00020,M500104,Voltage Regulator A-837,DAL1,0001,20,EA,11.99,1,239.84,2026-05-23,SUBCON,,N,Y,Y,Y
4500000161,00030,M500279,Interface PCB X-510,KCH1,REC1,30,EA,13.89,1,416.70,2026-05-14,CONSIGNMENT,,N,N,Y,Y
4500000161,00040,M500129,Label Set Lite-717,PHX1,0002,20,EA,41.67,1,833.37,2026-04-05,CONSIGNMENT,F,N,N,Y,Y
4500000161,00050,M500094,Sensor IC C-678,AUS1,0002,20,EA,29.47,1,589.39,2026-05-30,CONSIGNMENT,F,N,N,Y,Y
4500000161,00060,M500162,Bracket A-661,DAL1,0001,750,EA,18.55,1,13914.94,2026-05-19,STANDARD,K,N,N,Y,Y
4500000162,00010,M500229,Bolt X-906,KCH1,0001,50,EA,3.56,1,177.88,2026-05-21,SUBCON,K,Y,Y,Y,Y
4500000162,00020,M500223,Pallet Kit A-841,MTY1,0001,20,EA,4.33,1,86.64,2026-06-16,SUBCON,K,N,N,Y,Y
4500000162,00030,M500097,Relay C-313,MTY1,0002,2000,EA,1.95,1,3904.23,2026-04-18,SUBCON,K,N,N,Y,Y
4500000162,00040,M500108,Fan Module B-878,KCH1,0001,10,EA,12.36,1,123.57,2026-06-20,STANDARD,K,N,N,Y,Y
4500000162,00050,M500121,Power Cable C-148,MTY1,0002,40,EA,15.30,1,612.07,2026-05-01,STANDARD,F,Y,N,Y,Y
4500000163,00010,M500069,Sensor IC Pro-264,PHX1,0001,2000,EA,13.38,1,26755.93,2026-05-24,SUBCON,,N,N,Y,Y
4500000163,00020,M500211,Label Set B-388,DAL1,0001,200,EA,25.34,1,5067.81,2026-04-29,CONSIGNMENT,K,N,N,Y,Y
4500000163,00030,M500050,Switch X-576,MTY1,0001,1000,EA,0.93,1,925.93,2026-03-19,SUBCON,,N,N,Y,Y
4500000163,00040,M500249,Power Cable Lite-818,KCH1,0001,2000,M,0.68,1,1363.36,2026-05-02,STANDARD,F,N,N,Y,Y
4500000164,00010,M500141,Bolt A-326,DAL1,REC1,2000,EA,36.68,1,73359.47,2026-08-17,CONSIGNMENT,F,N,N,Y,Y
4500000164,00020,M500035,Motor Assembly Lite-612,KCH1,0002,60,EA,21.54,1,1292.34,2026-06-13,SUBCON,F,N,N,Y,Y
4500000164,00030,M500045,Gloves X-975,MTY1,0002,300,EA,4.02,1,1206.04,2026-08-17,CONSIGNMENT,K,N,N,Y,Y
4500000164,00040,M500004,Power Cable Pro-326,PHX1,REC1,500,M,28.48,1,14238.32,2026-08-21,CONSIGNMENT,K,N,N,Y,Y
4500000164,00050,M500141,Bolt A-326,DAL1,0001,3000,EA,33.87,1,101610.18,2026-06-09,CONSIGNMENT,F,N,N,Y,Y
4500000164,00060,M500223,Pallet Kit A-841,KCH1,0001,1000,EA,6.30,1,6298.45,2026-07-01,STANDARD,K,N,N,Y,Y
4500000165,00010,M500053,Switch Pro-762,PHX1,0001,100,EA,62.69,1,6269.38,2026-06-10,CONSIGNMENT,F,N,Y,Y,Y
4500000165,00020,M500270,Connector Lite-721,MTY1,0001,40,EA,38.79,1,1551.53,2026-08-03,SUBCON,,N,N,Y,Y
4500000165,00030,M500095,Sensor IC Lite-863,MTY1,0002,4000,EA,3.33,1,13328.98,2026-07-08,STANDARD,F,N,N,Y,Y
4500000166,00010,M500272,Connector B-872,PHX1,QI01,100,EA,18.25,1,1825.12,2026-05-27,STANDARD,F,N,N,Y,Y
4500000166,00020,M500175,Interface PCB Pro-221,KCH1,0001,10,EA,1.34,1,13.42,2026-07-04,CONSIGNMENT,F,N,N,Y,Y
4500000167,00010,M500120,Carton Lite-449,KCH1,0001,2000,EA,5.11,1,10223.44,2026-03-25,STANDARD,,N,Y,Y,Y
4500000167,00020,M500035,Motor Assembly Lite-612,MTY1,REC1,1000,EA,12.76,1,12755.19,2026-03-18,SUBCON,,N,N,Y,Y
4500000167,00030,M500018,Motor Assembly A-228,PHX1,0001,2000,EA,41.05,1,82106.92,2026-05-21,CONSIGNMENT,,N,N,Y,Y
4500000167,00040,M500178,Pallet Kit A-215,PHX1,0001,3000,EA,3.48,1,10437.55,2026-03-06,STANDARD,,N,N,N,Y
4500000167,00050,M500226,Mount Plate B-794,PHX1,0002,40,EA,3.55,1,142.11,2026-05-04,SUBCON,K,N,N,Y,Y
4500000167,00060,M500208,Connector B-433,KCH1,0001,200,EA,15.20,1,3039.45,2026-05-21,CONSIGNMENT,K,N,N,N,Y
4500000167,00070,M500040,Power Board X-771,PHX1,0001,200,EA,69.92,1,13984.73,2026-05-14,CONSIGNMENT,F,N,Y,N,N
4500000168,00010,M500257,Microcontroller B-449,DAL1,REC1,1500,EA,3.24,1,4862.23,2026-06-01,CONSIGNMENT,F,N,Y,Y,Y
4500000168,00020,M500094,Sensor IC C-678,MTY1,0001,1500,EA,18.44,1,27664.93,2026-05-07,CONSIGNMENT,,N,N,Y,Y
4500000168,00030,M500044,Carton Pro-236,PHX1,BLK1,20,EA,3.96,1,79.29,2026-04-15,CONSIGNMENT,,N,N,Y,Y
4500000168,00040,M500149,Pallet Kit Lite-933,KCH1,REC1,4000,EA,10.58,1,42339.25,2026-04-09,SUBCON,,N,N,Y,Y
4500000168,00050,M500152,Signal Cable X-451,AUS1,0001,3000,EA,13.61,1,40830.92,2026-04-21,STANDARD,F,N,Y,N,Y
4500000168,00060,M500126,Bolt Lite-317,KCH1,0001,80,EA,2.17,1,173.90,2026-06-07,CONSIGNMENT,K,N,N,Y,Y
4500000168,00070,M500251,Label Set A-720,KCH1,0001,20,EA,1.72,1,34.43,2026-04-19,STANDARD,,N,N,Y,Y
4500000169,00010,M500080,Foam Insert A-372,KCH1,0001,200,EA,9.04,1,1808.49,2026-07-13,CONSIGNMENT,K,N,N,Y,Y
4500000169,00020,M500061,Mount Plate Lite-865,DAL1,0001,20,EA,5.49,1,109.86,2026-06-10,SUBCON,F,N,Y,Y,Y
4500000169,00030,M500035,Motor Assembly Lite-612,KCH1,0001,200,EA,19.97,1,3994.98,2026-07-29,CONSIGNMENT,,N,N,Y,Y
4500000169,00040,M500195,Heat Sink X-310,KCH1,0001,20,EA,2.39,1,47.76,2026-07-25,CONSIGNMENT,,N,N,Y,Y
4500000170,00010,M500062,Switch Lite-780,DAL1,0001,200,EA,12.35,1,2469.54,2026-05-08,CONSIGNMENT,F,N,N,Y,Y
4500000170,00020,M500227,RF Board A-259,DAL1,0001,10,EA,20.75,1,207.51,2026-03-30,CONSIGNMENT,,N,N,Y,Y
4500000170,00030,M500259,Connector C-752,PHX1,0001,100,EA,21.28,1,2128.42,2026-04-07,SUBCON,F,N,N,N,Y
4500000170,00040,M500233,Fan Module A-874,KCH1,0002,1000,EA,0.69,1,690.69,2026-05-25,STANDARD,K,N,N,Y,Y
4500000170,00050,M500001,Driver IC C-446,AUS1,0002,1500,EA,6.94,1,10414.00,2026-05-10,STANDARD,K,N,Y,Y,Y
4500000171,00010,M500036,Power IC Lite-928,MTY1,0002,50,EA,1.14,1,56.97,2026-06-19,STANDARD,F,Y,N,Y,Y
4500000171,00020,M500092,Sensor IC Pro-405,KCH1,0001,20,EA,14.73,1,294.51,2026-08-26,STANDARD,K,N,N,Y,Y
4500000172,00010,M500060,Driver IC X-320,DAL1,0002,40,EA,49.67,1,1986.89,2026-07-28,SUBCON,K,N,N,Y,Y
4500000173,00010,M500218,Backplane A-346,KCH1,0002,4000,EA,11.81,1,47229.32,2026-03-13,CONSIGNMENT,,N,N,Y,Y
4500000173,00020,M500003,RF Board B-305,AUS1,0001,400,EA,0.57,1,227.96,2026-04-20,STANDARD,K,N,Y,Y,Y
4500000173,00030,M500034,Cleaning Kit X-421,AUS1,0002,500,EA,11.92,1,5960.52,2026-04-06,CONSIGNMENT,K,N,N,Y,N
4500000173,00040,M500207,Tool Bit B-364,AUS1,0001,500,EA,8.75,1,4376.06,2026-06-08,STANDARD,K,N,N,Y,Y
4500000173,00050,M500044,Carton Pro-236,DAL1,0002,100,EA,4.31,1,431.31,2026-03-16,SUBCON,F,N,N,N,Y
4500000173,00060,M500288,Carton X-239,DAL1,0001,750,EA,9.97,1,7475.00,2026-05-24,SUBCON,,N,N,Y,Y
4500000173,00070,M500040,Power Board X-771,PHX1,QI01,40,EA,53.59,1,2143.53,2026-04-23,STANDARD,,N,Y,Y,Y
4500000174,00010,M500145,Carton B-419,KCH1,0001,20,EA,9.31,1,186.25,2026-05-26,CONSIGNMENT,K,N,N,Y,Y
4500000174,00020,M500273,Bracket A-154,AUS1,BLK1,400,EA,2.61,1,1043.59,2026-04-26,STANDARD,K,N,N,Y,Y
4500000174,00030,M500248,Power Board B-996,KCH1,QI01,300,EA,19.76,1,5929.14,2026-05-14,CONSIGNMENT,K,N,N,Y,Y
4500000174,00040,M500162,Bracket A-661,DAL1,QI01,1500,EA,20.43,1,30651.18,2026-04-15,SUBCON,K,N,N,Y,Y
4500000174,00050,M500135,Interface PCB Pro-696,MTY1,QI01,2000,EA,2.12,1,4246.84,2026-06-04,CONSIGNMENT,,N,N,Y,Y
4500000175,00010,M500063,Foam Insert X-656,PHX1,0001,300,EA,7.82,1,2346.89,2026-08-11,CONSIGNMENT,F,N,Y,Y,Y
4500000175,00020,M500101,Fan Module C-587,DAL1,0002,100,EA,10.95,1,1094.99,2026-08-04,CONSIGNMENT,F,N,N,Y,Y
4500000176,00010,M500149,Pallet Kit Lite-933,PHX1,0002,10,EA,16.33,1,163.26,2026-06-14,SUBCON,K,N,N,Y,Y
4500000176,00020,M500109,Driver IC A-809,AUS1,0001,300,EA,1.69,1,506.25,2026-06-18,STANDARD,F,N,N,Y,Y
4500000176,00030,M500082,Switch Pro-475,PHX1,0002,60,EA,12.35,1,740.78,2026-04-07,STANDARD,F,N,Y,Y,Y
4500000177,00010,M500133,Carton Pro-142,PHX1,0001,2000,EA,39.08,1,78157.34,2026-03-10,SUBCON,,N,Y,Y,Y
4500000177,00020,M500094,Sensor IC C-678,DAL1,BLK1,500,EA,21.37,1,10687.16,2026-03-15,SUBCON,K,N,N,Y,Y
4500000178,00010,M500058,Control Board C-934,KCH1,0001,1000,EA,15.42,1,15418.34,2026-02-21,SUBCON,,N,Y,Y,Y
4500000178,00020,M500051,Mount Plate A-276,AUS1,0002,100,EA,31.89,1,3188.93,2026-05-08,CONSIGNMENT,,N,N,Y,Y
4500000178,00030,M500120,Carton Lite-449,KCH1,BLK1,250,EA,4.58,1,1144.45,2026-03-14,CONSIGNMENT,,N,Y,Y,Y
4500000179,00010,M500251,Label Set A-720,MTY1,0002,300,EA,2.58,1,774.69,2026-05-28,STANDARD,,N,N,Y,Y
4500000179,00020,M500212,Carton X-168,AUS1,QI01,500,EA,15.39,1,7692.84,2026-05-08,SUBCON,K,N,N,Y,Y
4500000180,00010,M500211,Label Set B-388,KCH1,REC1,400,EA,30.29,1,12117.23,2026-05-07,CONSIGNMENT,K,Y,N,Y,N
4500000180,00020,M500004,Power Cable Pro-326,DAL1,BLK1,30,M,26.96,1,808.89,2026-05-07,SUBCON,,N,N,Y,Y
4500000180,00030,M500084,Fan Module A-843,PHX1,0001,500,EA,6.00,1,2999.03,2026-05-31,CONSIGNMENT,F,N,N,Y,Y
4500000180,00040,M500231,Label Set Lite-133,KCH1,0001,500,EA,28.62,1,14310.77,2026-04-17,STANDARD,F,N,N,Y,Y
4500000180,00050,M500268,Bolt C-668,KCH1,0001,300,EA,37.72,1,11317.27,2026-05-04,STANDARD,K,N,N,Y,Y
4500000180,00060,M500080,Foam Insert A-372,AUS1,0001,1500,EA,6.06,1,9087.96,2026-05-03,CONSIGNMENT,K,N,N,Y,Y
4500000181,00010,M500201,Relay A-972,DAL1,0002,1000,EA,5.86,1,5858.46,2026-05-13,CONSIGNMENT,,N,N,Y,Y
4500000181,00020,M500170,Switch Lite-303,KCH1,0001,20,EA,10.92,1,218.32,2026-07-14,STANDARD,,N,N,Y,Y
4500000181,00030,M500187,Label Set X-316,PHX1,REC1,1000,EA,2.00,1,2003.10,2026-05-19,SUBCON,F,N,N,Y,Y
4500000181,00040,M500103,Foam Insert Pro-758,AUS1,0002,40,EA,3.09,1,123.41,2026-05-31,STANDARD,F,N,N,Y,Y
4500000181,00050,M500061,Mount Plate Lite-865,PHX1,0001,1000,EA,6.71,1,6711.23,2026-05-30,CONSIGNMENT,,N,N,Y,Y
4500000181,00060,M500190,Label Set B-913,PHX1,REC1,500,EA,6.67,1,3337.42,2026-05-22,SUBCON,K,N,N,Y,Y
4500000182,00010,M500011,RF Board C-795,PHX1,0001,10,EA,14.98,1,149.82,2026-05-07,STANDARD,F,N,N,Y,Y
4500000182,00020,M500134,Power Cable X-511,KCH1,0001,400,EA,9.54,1,3815.71,2026-05-18,CONSIGNMENT,K,N,N,Y,Y
4500000182,00030,M500111,Bracket X-455,DAL1,QI01,500,EA,12.01,1,6004.29,2026-05-21,STANDARD,,N,N,Y,Y
4500000182,00040,M500011,RF Board C-795,PHX1,REC1,40,EA,10.46,1,418.26,2026-05-09,CONSIGNMENT,K,N,N,Y,Y
4500000182,00050,M500034,Cleaning Kit X-421,MTY1,0001,400,EA,12.64,1,5057.07,2026-04-05,SUBCON,F,N,N,Y,Y
4500000182,00060,M500262,Microcontroller X-787,AUS1,REC1,80,EA,2.47,1,197.81,2026-04-13,SUBCON,K,Y,N,Y,Y
4500000183,00010,M500016,MOSFET C-379,KCH1,0001,1000,EA,5.20,1,5195.42,2026-04-13,SUBCON,,N,N,Y,N
4500000183,00020,M500145,Carton B-419,AUS1,0001,20,EA,10.43,1,208.65,2026-03-20,CONSIGNMENT,F,N,N,Y,Y
4500000183,00030,M500122,Power Board C-803,AUS1,0001,80,EA,21.42,1,1713.57,2026-04-21,CONSIGNMENT,F,N,N,Y,Y
4500000183,00040,M500025,Lubricant Pro-840,DAL1,REC1,20,EA,6.36,1,127.18,2026-06-02,CONSIGNMENT,F,N,N,Y,Y
4500000184,00010,M500057,Sensor IC C-737,MTY1,0001,60,EA,1.27,1,76.25,2026-05-03,SUBCON,,N,N,Y,Y
4500000185,00010,M500034,Cleaning Kit X-421,PHX1,REC1,1000,EA,10.94,1,10941.44,2026-07-03,SUBCON,F,N,N,Y,Y
4500000185,00020,M500102,Harness Pro-772,AUS1,0001,50,M,207.19,1,10359.69,2026-06-26,SUBCON,,N,N,N,Y
4500000185,00030,M500158,Label Set B-375,PHX1,0001,20,EA,10.65,1,213.05,2026-06-20,STANDARD,F,N,Y,Y,Y
4500000185,00040,M500139,Fan Module A-595,DAL1,0001,100,EA,13.26,1,1325.83,2026-05-01,SUBCON,,N,N,Y,Y
4500000185,00050,M500175,Interface PCB Pro-221,KCH1,0002,2000,EA,1.03,1,2053.09,2026-06-15,STANDARD,F,N,N,Y,Y
4500000186,00010,M500020,Voltage Regulator X-627,MTY1,0001,200,EA,8.13,1,1626.25,2026-04-13,STANDARD,K,N,Y,Y,Y
4500000186,00020,M500219,Sensor IC C-436,AUS1,QI01,20,EA,22.77,1,455.33,2026-06-22,CONSIGNMENT,F,N,N,Y,Y
4500000186,00030,M500103,Foam Insert Pro-758,KCH1,0001,1500,EA,3.06,1,4592.95,2026-06-26,SUBCON,F,N,N,Y,Y
4500000186,00040,M500219,Sensor IC C-436,AUS1,BLK1,4000,EA,16.79,1,67152.97,2026-05-18,CONSIGNMENT,K,N,N,Y,N
4500000186,00050,M500050,Switch X-576,AUS1,0001,500,EA,0.94,1,469.76,2026-05-09,CONSIGNMENT,F,N,Y,Y,Y
4500000186,00060,M500210,Fan Module Lite-237,PHX1,REC1,1000,EA,11.73,1,11731.96,2026-04-07,CONSIGNMENT,,N,N,Y,Y
4500000187,00010,M500148,Connector Pro-142,KCH1,0001,1000,EA,18.18,1,18183.20,2026-05-10,STANDARD,F,N,N,Y,N
4500000187,00020,M500031,Heat Sink A-614,MTY1,0001,200,EA,4.85,1,970.06,2026-06-24,STANDARD,F,N,N,N,N
4500000187,00030,M500061,Mount Plate Lite-865,DAL1,0001,50,EA,7.14,1,356.78,2026-07-01,SUBCON,K,N,N,Y,Y
4500000187,00040,M500016,MOSFET C-379,MTY1,0001,30,EA,5.53,1,165.82,2026-04-16,CONSIGNMENT,K,N,N,Y,Y
4500000187,00050,M500143,Switch A-941,AUS1,0001,500,EA,39.12,1,19559.92,2026-06-14,CONSIGNMENT,K,N,N,Y,Y
4500000187,00060,M500014,Microcontroller A-362,KCH1,0001,400,EA,6.18,1,2472.62,2026-07-04,SUBCON,K,N,N,N,Y
4500000187,00070,M500043,Switch C-945,DAL1,0001,2000,EA,9.82,1,19643.24,2026-05-20,SUBCON,,N,N,Y,Y
4500000188,00010,M500134,Power Cable X-511,AUS1,0001,40,EA,6.42,1,256.97,2026-07-27,STANDARD,F,N,N,N,Y
4500000188,00020,M500202,Motor Assembly B-188,KCH1,0001,200,EA,24.32,1,4863.12,2026-06-06,CONSIGNMENT,F,N,N,Y,Y
4500000188,00030,M500202,Motor Assembly B-188,KCH1,0001,80,EA,35.08,1,2806.16,2026-05-10,CONSIGNMENT,K,N,N,Y,Y
4500000189,00010,M500071,Standoff A-535,AUS1,0001,3000,EA,23.98,1,71927.33,2026-02-22,STANDARD,F,Y,N,Y,Y
4500000189,00020,M500085,Power Cable Pro-678,KCH1,0001,100,M,12.01,1,1200.55,2026-04-15,CONSIGNMENT,K,N,N,Y,Y
4500000189,00030,M500221,MOSFET X-455,KCH1,0001,40,EA,18.89,1,755.65,2026-04-28,STANDARD,,N,N,Y,Y
4500000189,00040,M500036,Power IC Lite-928,MTY1,0001,1500,EA,0.77,1,1149.52,2026-05-12,SUBCON,K,N,N,Y,Y
4500000189,00050,M500004,Power Cable Pro-326,KCH1,0001,100,M,32.99,1,3299.35,2026-02-28,SUBCON,K,N,Y,Y,Y
4500000189,00060,M500078,Microcontroller X-661,DAL1,0002,400,EA,9.21,1,3682.58,2026-05-13,STANDARD,K,N,N,Y,Y
4500000190,00010,M500216,Signal Cable A-403,KCH1,0002,500,M,44.14,1,22072.13,2026-08-01,SUBCON,K,N,N,Y,N
4500000190,00020,M500186,Voltage Regulator X-813,MTY1,0001,1500,EA,5.01,1,7511.78,2026-06-11,CONSIGNMENT,F,N,N,Y,Y
4500000190,00030,M500097,Relay C-313,KCH1,0001,60,EA,1.67,1,100.07,2026-08-11,STANDARD,F,N,Y,N,Y
4500000190,00040,M500148,Connector Pro-142,KCH1,0001,500,EA,16.97,1,8484.26,2026-08-09,CONSIGNMENT,,N,N,Y,Y
4500000190,00050,M500283,Switch A-243,MTY1,REC1,2000,EA,3.87,1,7744.80,2026-05-29,SUBCON,F,N,N,Y,Y
4500000191,00010,M500023,Foam Insert B-151,AUS1,0002,20,EA,6.59,1,131.85,2026-06-14,SUBCON,K,N,N,Y,Y
4500000191,00020,M500090,Carton Pro-211,DAL1,0002,20,EA,3.41,1,68.15,2026-05-24,CONSIGNMENT,,N,N,Y,Y
4500000191,00030,M500214,Control Board B-746,DAL1,0001,10,EA,2.96,1,29.58,2026-06-01,CONSIGNMENT,F,N,N,Y,Y
4500000191,00040,M500090,Carton Pro-211,DAL1,REC1,1000,EA,3.61,1,3609.96,2026-07-07,STANDARD,F,N,N,N,Y
4500000192,00010,M500169,Label Set A-532,PHX1,0001,1000,EA,20.30,1,20298.35,2026-02-27,SUBCON,F,N,Y,Y,Y
4500000192,00020,M500235,Driver IC Lite-523,AUS1,0001,40,EA,3.30,1,132.02,2026-03-29,STANDARD,,N,N,Y,Y
4500000192,00030,M500263,Fan Module X-824,AUS1,0001,10,EA,11.54,1,115.39,2026-03-14,STANDARD,K,N,N,Y,Y
4500000192,00040,M500133,Carton Pro-142,AUS1,0002,20,EA,28.95,1,579.04,2026-05-08,CONSIGNMENT,F,N,N,Y,Y
4500000193,00010,M500033,Motor Assembly Pro-624,MTY1,BLK1,500,EA,5.51,1,2756.96,2026-07-15,CONSIGNMENT,K,N,N,Y,Y
4500000193,00020,M500178,Pallet Kit A-215,MTY1,0002,500,EA,2.92,1,1461.75,2026-08-05,STANDARD,F,N,N,Y,Y
4500000194,00010,M500012,Microcontroller C-964,AUS1,0001,500,EA,2.83,1,1413.84,2026-06-01,CONSIGNMENT,F,N,Y,Y,Y
4500000195,00010,M500113,Mount Plate C-495,PHX1,0001,1500,EA,16.37,1,24550.67,2026-03-03,CONSIGNMENT,F,N,N,Y,Y
4500000196,00010,M500240,Power Board A-529,PHX1,0001,250,EA,3.78,1,946.16,2026-07-13,CONSIGNMENT,F,N,N,Y,Y
4500000196,00020,M500201,Relay A-972,PHX1,0002,40,EA,7.42,1,296.74,2026-07-14,CONSIGNMENT,,N,N,Y,Y
4500000197,00010,M500044,Carton Pro-236,DAL1,0001,750,EA,4.08,1,3059.57,2026-04-27,SUBCON,F,N,N,Y,Y
4500000198,00010,M500090,Carton Pro-211,MTY1,0002,300,EA,3.81,1,1141.84,2026-06-21,STANDARD,,N,N,Y,Y
4500000198,00020,M500130,Switch C-701,AUS1,BLK1,100,EA,3.78,1,378.04,2026-06-20,STANDARD,F,N,N,Y,Y
4500000198,00030,M500251,Label Set A-720,AUS1,0001,250,EA,2.61,1,653.48,2026-07-24,CONSIGNMENT,,N,Y,Y,Y
4500000198,00040,M500127,Label Set X-389,MTY1,0001,2000,EA,7.39,1,14771.81,2026-06-28,STANDARD,,N,N,Y,Y
4500000199,00010,M500089,Power Board B-803,DAL1,0002,60,EA,8.04,1,482.34,2026-06-21,STANDARD,,N,N,Y,Y
